atleta_id,apelido,ano,rodada_id,clube_id,posicao_id,status_pre,status_inicial,preco_num,variacao_num,media_num,jogos_num,pontos_num,minutos_jogados,entrou_em_campo,home_dummy,opponent,match_id,G,A,SG,FF,FT,FD,DD,DP,DE,DS,FS,PS,GS,GC,CA,CV,FC,I,PP,PC
10179,Cléber Carvalho,2025,7,115,4,Provável,titular,4.3,-0.52,1.48,5,0.8,51.0,True,1.0,111.0,901280,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10801,Caio Barbosa,2022,17,108,4,Provável,titular,5.09,-0.56,1.54,15,-1.1,100.0,True,1.0,105.0,900273,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10633,Sérgio Ramos,2025,8,110,4,Nulo,reserva,5.07,0.0,2.58,5,0.0,0.0,False,0.0,113.0,901307,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10811,Renan Antunes,2022,26,114,4,Nulo,reserva,3.21,0.0,0.56,9,0.0,480.0,True,1.0,127.0,900036,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10284,Ubirajara Aguiar,2025,9,105,3,Nulo,reserva,5.93,0.0,3.4,3,0.0,0.0,False,0.0,115.0,901330,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11055,Wagner Hollanda,2023,9,106,5,NULO,0,2.0,0.0,0.0,0,0.0,0.0,False,1.0,101.0,900561,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10499,Leandro Ramos,2023,23,113,2,Provável,titular,9.91,-1.21,3.27,17,-1.6,97.0,True,0.0,110.0,900714,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10588,Yuri Cardoso,2022,13,127,5,Nulo,0,3.65,0.62,1.26,9,4.3,83.0,True,1.0,124.0,900159,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10140,Kaique Ferreira,2024,13,104,1, Nulo ,0,4.0,0.0,0.0,0,0.0,0.0,False,0.0,108.0,901017,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10270,Tiago Machado,2023,11,104,5,Suspenso,reserva,7.79,-0.71,2.66,9,-1.6,32.0,True,1.0,107.0,900618,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
10476,Wesley Xerez,2023,37,123,1,Nulo,reserva,1.45,0.0,-1.25,2,0.0,0.0,False,,,900709,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10109,Renan Vasques,2022,2,109,4,Nulo,reserva,5.0,0.0,0.0,0,0.0,0.0,False,1.0,121.0,900025,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10271,Danilo Hollanda,2022,8,101,3,Nulo,0,6.0,0.0,0.0,0,0.0,0.0,False,,,900222,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11313,Caio Henriques,2023,36,113,3,Nulo,reserva,2.44,-0.62,2.22,16,-1.3,51.0,True,1.0,118.0,900696,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11870,Ulisses Guimarães 2,2024,28,111,4,Nulo,reserva,2.48,0.0,0.1,2,0.0,0.0,False,0.0,107.0,901096,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11123,Leandro Barbosa,2024,13,127,4,Contundido,0,2.25,0.0,1.45,6,0.0,0.0,False,1.0,110.0,901019,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11212,Douglas Hollanda,2025,13,107,4,Nulo,0,6.18,0.0,4.65,10,0.0,0.0,False,0.0,109.0,901224,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10723,Tiago Bittencourt,2025,37,116,5,Nulo,titular,7.15,0.0,4.79,28,0.0,76.0,False,0.0,107.0,901253,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11663,Norberto Peixoto,2024,12,110,4,Nulo,reserva,2.98,0.0,1.67,11,0.0,0.0,False,0.0,102.0,900995,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10573,Wagner Antunes,2022,34,125,4,Nulo,0,5.42,0.0,2.66,11,0.0,0.0,False,1.0,121.0,900147,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11088,Norberto Carvalho,2022,30,108,2,Nulo,reserva,9.83,-0.74,3.78,23,4.6,27.0,True,0.0,123.0,900091,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711,Matheus Nogueira,2024,2,104,4,Nulo,0,1.0,0.0,0.0,0,0.0,,False,1.0,105.0,900773,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10204,Nícolas Queiroz,2022,6,122,2,Provável,titular,7.44,0.37,2.8,6,4.0,97.0,True,1.0,115.0,900179,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10700,CAUÃ JARDIM,2023,20,113,4,NULO,0,7.97,0.0,6.12,14,0.0,0.0,False,0.0,109.0,900623,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11914,Breno Zanetti 2,2024,36,110,5,Nulo,0,1.0,0.0,0.0,0,0.0,,False,1.0,112.0,900867,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11333,Gustavo Ferreira,2025,15,107,3,Nulo,reserva,5.32,0.0,3.35,6,0.0,0.0,False,1.0,111.0,901293,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11983,Renan Jardim 2,2025,15,108,4, Nulo ,reserva,4.22,0.0,2.85,11,0.0,0.0,False,1.0,103.0,901294,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11642,Nícolas Fontes,2024,1,102,4,Nulo,0,1.0,0.0,0.0,0,0.0,0.0,False,0.0,112.0,900762,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11292,Rafael Ramos,2023,14,104,5,Contundido,0,8.44,0.0,6.4,7,0.0,0.0,False,0.0,127.0,900420,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10835,Joaquim Gomes,2023,34,105,2,Nulo,reserva,9.09,0.0,4.59,17,0.0,0.0,False,0.0,101.0,900640,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11640,Geraldo Nogueira,2025,31,103,1, Nulo ,nao_relacionado,1.0,0.0,0.0,0,0.0,0.0,False,1.0,113.0,901443,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10548,Vinícius Gomes,2022,21,126,1,Contundido,0,4.93,0.0,2.78,18,0.0,0.0,False,1.0,110.0,900348,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11009,Joaquim Escobar,2024,17,120,1,Nulo,0,10.15,0.0,6.29,7,0.0,0.0,False,0.0,105.0,901124,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11130,Cauã Bittencourt,2022,22,107,2,Nulo,0,4.22,0.0,5.67,6,0.0,0.0,False,0.0,103.0,900354,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11585,Murilo Henriques,2024,36,127,5,Provável,titular,5.11,1.53,2.2,16,9.8,,True,1.0,104.0,900869,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10050,Norberto Fontes,2023,34,108,5,Contundido,0,3.98,0.0,1.95,9,0.0,0.0,False,0.0,109.0,900643,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11456,Emerson Duarte,2024,30,111,3,Nulo,reserva,2.39,0.0,2.36,8,-0.94,0.0,False,0.0,125.0,901058,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11681,Tiago Yamamoto,2024,33,101,4,Nulo,0,1.18,0.0,0.8,1,0.0,0.0,False,1.0,111.0,900944,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11341,Osvaldo Iglesias,2023,13,121,5,Nulo,0,3.0,0.0,0.0,0,0.0,0.0,False,0.0,118.0,900664,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11040,Leandro Fontes,2024,33,116,3,Provável,titular,3.84,0.06,2.03,8,1.7,100.0,True,1.0,103.0,900943,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10601,Xavier Aguiar,2024,11,127,5,Nulo,0,8.09,0.0,4.3,1,0.0,0.0,False,1.0,126.0,900969,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10552,Danilo Gomes,2024,2,116,2,Nulo,0,3.0,0.0,0.0,0,0.0,0.0,False,0.0,127.0,900779,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10167,Bento Antunes,2022,17,111,5,Nulo,reserva,6.42,0.0,3.69,14,0.0,0.0,False,0.0,102.0,900275,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10876,Ícaro Barbosa,2025,27,107,2,Provável,titular,10.89,-1.39,5.7,23,0.9,68.0,True,0.0,108.0,901474,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10283,Leandro Cardoso,2025,21,124,1,Nulo,reserva,4.53,0.0,-1.0,0,0.0,0.0,False,0.0,113.0,901207,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10181,Renan Jardim,2023,27,104,4,Nulo,reserva,"1,93",0.0,1.15,10,0.0,0.0,False,1.0,114.0,900399,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11086,Murilo Esteves,2023,32,108,4,Contundido,0,7.53,0.0,2.63,24,0.0,0.0,False,0.0,105.0,900570,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11343,Zeca Nogueira,2023,25,101,1,Nulo,reserva,6.98,0.0,4.79,19,0.0,0.0,False,1.0,104.0,900740,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10212,Samuel Oliveira,2022,37,108,1,Provável,titular,6.79,0.0,5.15,14,0.0,98.0,False,,,900233,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10626,Valter Gomes,2025,24,124,1,Nulo,0,3.0,0.0,0.0,0,0.0,0.0,False,1.0,104.0,901379,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10760,Joaquim Hollanda,2023,20,120,5,Provável,titular,4.5,-0.15,2.76,14,4.0,87.0,True,0.0,118.0,900624,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10344,Matheus Cardoso,2024,2,111,4,Provável,titular,5.53,0.33,3.35,2,3.6,112.0,True,1.0,117.0,900772,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10373,Brandão Queiroz,2024,27,102,5,Nulo,titular,9.31,0.05,3.76,19,2.4,78.0,True,0.0,105.0,901064,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11252,Fabrício Hollanda,2023,1,120,4,NULO,reserva,3.0,0.0,0.0,0,0.0,0.0,False,,,900388,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11055,Wagner Hollanda,2023,15,106,5,Nulo,0,2.0,0.0,0.0,0,0.0,,False,0.0,123.0,900449,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10355,Osvaldo Peixoto,2024,17,108,4,Nulo,reserva,6.42,0.41,1.16,9,3.6,48.0,True,,,901127,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11564,Otávio Lacerda,2023,36,113,4,Nulo,0,1.33,0.0,1.81,8,0.0,0.0,False,1.0,118.0,900696,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10393,Bento Carvalho,2025,15,103,5,Provável,titular,14.43,-0.14,6.33,10,1.7,49.0,True,0.0,108.0,901294,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11404,Cléber Fontes,2025,16,125,4,Nulo,0,3.89,0.0,2.4,5,0.0,0.0,False,0.0,111.0,901336,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11033,Cauã Klein,2023,38,114,4,Provável,0,10.25,0.08,5.14,26,10.8,0.0,True,1.0,102.0,900726,0.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10530,BRENO CARVALHO,2024,18,106,5,Provável,titular,7.92,-1.04,4.43,15,2.4,80.0,True,0.0,111.0,901132,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10628,Otávio Aguiar,2022,25,110,1,Nulo,titular,8.49,-0.8,3.06,23,-3.0,99.0,True,1.0,107.0,900013,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10198,Xavier Escobar,2022,9,115,4,Nulo,0,4.0,0.0,0.0,0,0.0,0.0,False,1.0,105.0,900246,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10629,Breno Xerez,2025,21,119,4,Provável,titular,7.72,0.25,5.36,7,5.0,100.0,True,0.0,107.0,901203,0.0,0.0,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10092,Ivan Ramos,2025,7,109,4,Contundido,0,19.72,0.0,1.55,2,0.0,0.0,False,0.0,113.0,901277,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11933,Norberto Hollanda 2,2024,30,110,1,Nulo,0,1.0,0.0,0.0,0,0.0,,False,0.0,116.0,901053,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10702,Emerson Queiroz,2024,0,126,5,Provável,reserva,4.01,-0.1,2.29,17,-0.1,,True,0.0,106.0,900865,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10332,YURI IGLESIAS,2024,18,106,5,Nulo,reserva,4.43,0.0,1.75,11,0.0,0.0,False,0.0,111.0,901132,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11708,Zico Ramos,2024,15,111,5,Nulo,titular,"3,94",0.02,3.47,11,2.6,73.0,True,0.0,102.0,901075,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11138,Samuel Xerez,2022,22,118,5,Nulo,0,"2,0",0.0,0.0,0,0.0,0.0,False,1.0,122.0,900358,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10935,Nícolas Escobar,2023,20,118,4,Nulo,reserva,1.17,0.0,-0.2,3,0.0,0.0,False,1.0,120.0,900624,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11145,Otávio Henriques,2023,13,109,4,Provável,titular,2.48,0.33,0.6,4,2.9,,True,0.0,127.0,900669,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10802,Quintino Vasques,2023,36,125,4,Nulo,reserva,2.87,-0.38,1.55,13,0.7,37.0,True,0.0,110.0,900694,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11526,Ubirajara Dantas,2023,9,110,5,Nulo,0,3.0,0.0,0.0,0,0.0,0.0,False,0.0,105.0,900560,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10906,Leandro Gomes,2023,38,110,5,Nulo,0,3.09,0.0,1.73,3,0.0,,False,0.0,106.0,900721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10214,Norberto Ferreira,2025,35,111,4,Nulo,0,3.17,0.0,1.0,22,0.0,,False,0.0,125.0,901349,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10680,Emerson Ubaldo,2024,34,103,4,Nulo,reserva,-5.64,-0.19,3.34,11,2.6,28.0,True,1.0,112.0,900926,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10824,Breno Guimarães,2025,9,124,2,Provável,titular,11.49,1.39,7.76,8,12.9,480.0,True,1.0,119.0,901329,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11364,Matheus Dantas,2024,28,105,5,Nulo,0,1.0,0.0,0.0,0,0.0,0.0,False,0.0,126.0,901099,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10446,Ulisses Ferreira,2023,21,120,3,Nulo,0,8.95,0.0,3.65,11,0.0,0.0,False,,,900657,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10461,Matheus Werneck,2023,1,112,4,Nulo,reserva,4.0,0.0,0.0,0,0.0,0.0,False,,,900384,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10667,Felipe Lacerda,2025,4,103,4, Provável ,0,6.68,1.46,4.0,3,9.2,0.0,True,1.0,105.0,901183,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12033,Renan Oliveira 2,2025,30,124,2,Provável,titular,6.69,-0.04,3.99,24,1.4,,True,0.0,111.0,901506,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11492,Douglas Zanetti,2023,32,101,4,Nulo,0,1.86,0.0,1.08,4,-1.51,0.0,False,0.0,125.0,900578,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10977,Quintino Ramos,2022,10,109,5,Nulo,0,3.0,0.0,0.0,0,0.0,0.0,False,1.0,114.0,900265,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10336,Adriel Esteves,2025,33,116,4,Provável,titular,4.84,0.2,2.82,16,3.2,99.0,True,1.0,102.0,901406,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10618,Pedro Gomes,2024,29,126,2,Provável,titular,3.27,-0.99,1.83,14,0.2,,True,,,901090,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11498,Diego Klein,2023,7,102,4, Nulo ,reserva,3.0,0.0,0.0,0,0.0,0.0,False,1.0,105.0,900521,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11006,Kaique Tavares,2022,1,121,5,Nulo,reserva,4.69,-0.31,2.1,1,2.1,18.0,True,1.0,118.0,900010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10416,Lucas Dantas,2022,12,124,2,Nulo,titular,6.28,1.5,2.25,8,9.3,96.0,True,1.0,111.0,900307,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10034,Matheus Tavares,2025,23,111,4,Nulo,titular,5.35,0.86,2.12,17,7.7,,True,1.0,109.0,901316,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10217,Zeca Werneck,2023,19,114,4,Contundido,0,5.56,0.0,2.65,11,0.0,0.0,False,0.0,102.0,900582,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10279,Nícolas Nogueira,2022,12,122,1,Provável,0,7.06,0.0,2.17,10,0.0,0.0,False,1.0,125.0,900309,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11572,Otávio Vasques,2022,32,121,4,Nulo,0,1.0,0.0,0.0,0,0.0,0.0,False,0.0,120.0,900120,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10439,Diego Esteves,2022,16,109,3,Provável,titular,10.26,1.42,3.97,13,9.1,99.0,True,1.0,126.0,900255,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11146,Osvaldo Duarte,2023,29,105,4,Provável,titular,8.53,-0.04,2.62,23,2.1,104.0,True,1.0,118.0,900480,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11241,Lucas Yamamoto,2022,9,105,4,Nulo,reserva,4.5,0.0,0.67,3,0.0,0.0,False,0.0,115.0,900246,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10932,Ivan Barbosa,2023,34,107,4,Contundido,0,8.5,0.0,4.19,24,0.0,0.0,False,1.0,114.0,900642,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
